BirthYear,EducDeg,MonthSal,GeoLivArea,Children,ClaimsRate,PremMotor,PremHousehold,PremHealth,PremLife,PremWork,TotalPrem
1954,3,2791.0,4,1,0.88,401.41,70.0,153.14,10.889999999999999,25.56,660.9999999999999
1939,4,3747.0,4,1,1.02,425.19,5.0,159.03,4.890000000000001,9.89,604.0
1974,2,1859.0,3,1,0.38,336.84,132.8,222.93,0.8900000000000006,24.67,718.1299999999999
1940,3,3562.0,4,1,0.36,403.52,98.9,97.13,44.12,29.45,673.12
1961,3,2931.0,3,1,0.24,490.65,-45.55000000000001,83.57,8.89,8.0,545.56
1942,3,3159.0,1,0,0.98,150.36,249.5,241.6,125.19,15.56,792.6
1959,1,3086.0,1,0,0.91,367.07,147.8,124.8,9.780000000000001,67.68,717.1299999999999
1940,2,3789.0,1,0,0.77,210.15,142.8,315.95,19.67,22.56,711.13
1944,3,4479.0,4,1,0.87,376.85,87.8,149.14,4.780000000000001,14.78,633.3499999999999
1963,1,2996.0,2,1,1.22,188.59,487.3,110.02,107.13,118.80000000000001,1011.8399999999999
1958,2,3365.0,2,1,0.25,353.51,230.05,98.13,43.23,48.01,772.93
1969,3,2366.0,4,1,0.98,330.84,279.5,109.8,53.01,17.45,790.5999999999999
1951,1,3070.0,4,0,0.2800000000000001,206.26,632.8999999999999,170.81,51.01,45.34,1106.3199999999997
1982,3,2151.0,3,0,0.18999999999999995,479.87,-30.55000000000001,81.46,12.889999999999999,12.89,556.56
1984,3,2023.0,4,1,0.88,135.47,246.15,286.72,93.24,40.34,801.9200000000001
1968,3,2740.0,1,1,1.0,335.84,-15.550000000000011,122.8,13.67,107.8,564.56
1964,3,2414.0,1,1,0.24,483.98,19.450000000000003,74.57,26.56,14.89,619.4499999999999
1951,2,3119.0,3,0,0.88,149.14,406.75,205.15,40.12,87.24,888.4
1991,1,1272.0,3,1,0.87,78.68,23.349999999999994,286.72,125.19,26.34,602.6800000000001
1965,2,2857.0,4,0,1.0,487.87,25.0,88.46,6.890000000000001,16.89,625.11
1976,2,1423.0,4,1,0.91,215.93,128.35,252.27,36.23,64.79,697.5699999999999
1952,3,3279.0,3,1,1.03,457.42,131.15,78.57,-7.0000000000000036,4.780000000000001,664.9200000000001
1938,1,3937.0,4,0,0.89,143.25,636.525,229.82,44.23,34.34,1213.4399999999998
1994,1,732.0,3,1,1.0,63.78999999999999,500.1,246.38,125.19,19.56,974.0799999999999
1947,4,3425.0,4,0,1.07,357.4,43.900000000000006,142.36,34.45,41.01,619.12
1947,3,3334.0,1,0,1.01,144.14,347.3,253.16,10.889999999999999,77.35,832.84
1983,2,1518.0,3,1,1.03,238.6,62.8,257.27,67.68,16.89,643.2399999999999
1982,4,1924.0,4,1,0.07000000000000006,461.2,-10.550000000000011,95.018,3.8900000000000006,7.890000000000001,557.448
1943,3,3410.0,4,0,1.13,275.05,251.15,175.81,71.57,30.34,803.92
1975,3,1892.0,1,0,0.24,482.98,55.0,92.24,6.690000000000001,4.890000000000001,641.8000000000001
1947,3,3555.0,4,0,0.53,233.6,368.95,222.71,30.34,11.559999999999999,867.16
1970,3,2276.0,4,1,0.08999999999999997,521.1,-25.55000000000001,36.22999999999999,8.89,12.89,553.56
1958,3,2924.0,4,0,0.29,396.63,82.8,164.92,9.889999999999999,-6.109999999999999,648.13
1985,3,1724.0,3,1,0.76,236.6,253.95,219.93,31.45,23.34,765.2700000000001
1995,2,991.0,1,1,0.21999999999999997,112.80000000000001,382.3,190.37,70.68,122.525,884.8400000000001
1990,3,1605.0,2,1,0.89,128.69,274.5,317.06,-0.10999999999999588,88.45999999999998,808.5999999999999
1941,2,3763.0,4,0,1.07,143.25,205.05,317.06,8.779999999999998,59.9,734.04
1950,3,3646.0,4,0,0.88,338.84,136.15,143.36,23.56,50.01,691.92
1957,3,2627.0,4,0,1.03,409.52,123.9,105.13,22.67,52.01,713.2299999999999
1963,2,3264.0,4,1,0.32999999999999996,350.4,122.8,89.46,68.68,52.01,683.3499999999999
1993,2,1142.0,2,1,0.99,62.67999999999998,251.15,165.92,125.19,4.780000000000001,795.81
1952,3,2935.0,3,0,0.41,199.15,182.8,289.72,16.56,64.01,752.24
1974,3,1855.0,4,1,0.09999999999999998,525.99,-25.0,47.120000000000005,3.8900000000000006,3.0,555.0
1956,3,3702.0,1,1,0.71,282.83,121.7,192.26,56.01,16.56,669.3599999999999
1966,4,3260.0,1,1,0.13,501.65,14.450000000000003,70.68,0.8900000000000006,-4.109999999999999,583.56
1955,3,2964.0,2,1,0.14,404.3,241.7,112.91,18.56,7.890000000000001,785.3599999999999
1991,2,1090.0,3,1,0.94,327.06,211.7,172.81,45.23,32.56,789.3599999999999
1990,3,1807.0,1,1,0.98,203.37,245.05,209.93,48.01,62.79,769.15
1971,3,2047.0,3,0,1.01,504.54,45.0,71.57,3.0,8.0,632.1099999999999
1950,3,3836.0,1,0,0.81,238.6,283.95,162.03,10.780000000000001,121.8,817.1599999999999
1991,3,1186.0,4,0,0.85,397.52,15.0,110.02,63.790000000000006,26.67,612.9999999999999
1965,2,2229.0,1,0,0.36,443.75,107.25,87.46,9.780000000000001,13.56,661.8
1993,2,1450.0,1,0,0.25,70.57,636.525,158.14,124.8,122.525,1131.76
1963,3,3006.0,4,1,0.08999999999999997,546.77,-70.0,42.230000000000004,3.0,-5.0,517.0
1966,3,3094.0,4,0,0.07999999999999996,541.88,0.0,46.22999999999999,0.8900000000000006,8.0,597.0
1963,2,3548.0,2,1,1.01,523.21,35.0,43.229999999999976,16.67,-4.109999999999999,614.0
1955,3,2872.0,4,1,1.02,320.84,47.8,123.8,107.91,12.89,613.24
1944,2,3971.0,4,0,0.92,239.71,113.35,271.05,57.01,16.56,697.68
1935,2,3446.0,3,0,0.57,201.37,219.5,228.82,51.9,50.01,751.6
1979,1,1295.0,3,1,1.08,350.62,-11.099999999999994,141.25,52.9,24.45,558.12
1994,1,1375.0,4,1,0.76,66.57,500.65,236.49,125.19,21.45,966.5200000000001
1966,3,3038.0,3,1,0.12,486.98,113.9,78.57,16.78,5.890000000000001,702.12
1950,2,2840.0,4,0,0.95,145.47,255.05,317.06,36.34,31.23,785.15
1960,2,2480.0,1,1,1.0,381.07,131.7,160.92,0.8900000000000006,-0.21999999999999886,674.3599999999999
1985,2,1731.0,4,1,0.99,315.06,13.349999999999994,231.82,4.780000000000001,10.67,575.68
1962,2,2662.0,4,1,0.87,190.59,303.95,125.58,87.35,111.69,819.1600000000001
1943,3,3825.0,4,0,0.39,363.4,118.35,157.03,45.23,20.67,704.68
1959,3,3271.0,1,1,0.88,433.682,64.45,107.91,23.45,24.404,653.8960000000001
1987,3,1006.0,3,1,0.97,285.83,28.900000000000006,288.61,11.889999999999999,12.89,628.12
1952,4,3501.0,4,1,1.0,435.86,18.900000000000006,127.47,-5.0,9.89,587.12
1948,3,3679.0,3,0,0.44,417.3,192.8,133.58,12.78,12.78,769.24
1938,3,4346.0,4,0,1.06,360.4,33.900000000000006,190.48,23.67,12.67,621.1199999999999
1978,2,1151.0,1,1,1.3,370.18,-45.55000000000001,111.02,73.68,49.23,558.56
1943,3,3914.0,1,0,0.34,166.81,352.85,266.05,47.01,22.56,855.28
1991,2,1436.0,1,0,0.91,58.89999999999998,72.8,247.27,99.02,122.525,626.24
1949,3,3469.0,2,1,0.15000000000000002,540.77,-15.0,38.34,3.0,-12.0,555.11
1972,4,2539.0,1,1,0.41,324.84,-1.0999999999999943,236.49,5.890000000000001,9.89,576.01
1952,3,3133.0,4,0,0.46,227.82,280.6,252.38,64.68,3.0,828.48
1978,3,2079.0,4,1,1.02,444.53,-10.0,122.69,12.889999999999999,10.999999999999998,581.11
1984,2,1727.0,3,1,0.53,228.82,153.35,329.73,9.889999999999999,22.78,744.5699999999999
1972,2,2477.0,1,1,0.76,469.2,187.8,70.68,18.67,-2.110000000000003,744.24
1939,1,3976.6000000000004,3,0,0.74,175.81,108.35,261.27,19.67,119.58,684.68
1974,3,2277.0,4,1,0.25999999999999995,458.31,38.900000000000006,107.13,11.780000000000001,-2.0,614.12
1992,2,1408.0,4,0,0.91,103.24000000000001,570.1,274.83,9.889999999999999,118.01999999999998,1076.08
1967,1,2273.0,3,1,0.98,490.76,138.35,41.11999999999999,14.67,21.78,706.68
1949,4,3702.0,1,0,1.08,290.72,482.3,150.14,62.790000000000006,21.78,1007.7299999999999
1995,1,1203.0,1,1,1.07,37.120000000000005,636.525,160.92,85.34999999999998,88.24,1293.4799999999998
1979,3,2379.0,2,0,0.91,210.15,343.4,147.36,75.57,98.24,874.72
1996,2,1696.0,4,0,0.63,161.92,593.4,310.17,125.19,50.23,1514.02
1951,1,4195.0,1,0,0.81,205.26,156.7,251.38,48.23,67.68,729.25
1980,4,1934.0,4,1,1.01,434.86,58.900000000000006,130.47,3.8900000000000006,-8.0,620.12
1942,2,3532.0,4,1,0.32999999999999996,328.95,8.900000000000006,188.48,46.12,55.209999999999994,627.6600000000001
1949,2,3299.0,4,0,0.9,183.58999999999997,118.9,304.17,70.79,16.67,694.12
1942,2,3778.0,4,0,1.04,279.61,246.7,218.04,37.23,2.8900000000000006,784.4699999999999
1947,3,3683.0,4,0,0.37,373.85,-45.0,190.59,5.0,14.56,539.0
1947,3,3479.0,4,0,0.82,334.84,133.9,218.04,14.67,25.67,727.1199999999999
1994,2,1256.0,4,1,0.24,47.01000000000002,636.525,188.37,75.68,21.78,1643.6399999999999
1980,2,2208.0,4,1,0.18999999999999995,376.96,293.95,118.69,12.889999999999999,13.669999999999998,816.1599999999999
1951,2,3131.0,3,0,0.96,316.28,13.349999999999994,235.6,4.780000000000001,8.670000000000002,578.68
1962,2,3224.0,1,1,0.79,233.71,5.0,208.04,125.19,28.67,608.0
1971,3,2035.0,4,1,0.3,327.73,265.05,133.36,37.34,34.45,797.9300000000001
1987,3,1608.0,3,1,0.53,237.6,69.45,176.59,92.35,81.45999999999998,657.45
1945,3,3806.0,4,0,0.82,381.96,69.45,161.14,16.78,30.23,659.56
1993,2,866.0000000000002,1,0,1.02,132.36,343.4,96.13,125.19,122.525,851.72
1963,2,2899.0,3,1,1.08,309.06,308.95,89.35,60.900000000000006,67.9,836.16
1993,2,908.0,4,0,0.67,309.39,44.45,80.46,125.19,38.23,638.56
1946,3,3446.0,4,1,0.77,391.85,127.8,149.25,15.67,14.67,699.2399999999999
1949,2,3200.0,4,0,1.01,361.18,192.25,138.36,35.45,27.56,754.8000000000001
1971,2,1836.0,4,0,1.26,474.2,-65.0,104.91,-3.9999999999999964,7.0,517.11
1992,2,1519.0,4,1,0.85,164.81,570.1,98.02,125.19,-4.109999999999999,1030.0800000000002
1952,2,3900.0,4,0,1.1,163.03,481.75,224.82,94.35,18.56,982.5099999999999
1968,3,2968.0,2,1,0.13,481.98,87.25,68.68,12.889999999999999,2.8900000000000006,653.69
1968,2,3107.0,4,1,0.31,351.4,133.9,139.36,47.23,40.23,712.12
1937,3,3582.0,3,1,0.41,413.19,58.900000000000006,138.36,18.78,15.89,645.12
1970,2,2837.0,4,1,0.78,393.74,137.25,151.14,0.8900000000000006,16.67,699.6899999999999
1956,3,2748.0,1,1,0.39,365.07,33.349999999999994,179.59,18.78,-3.1099999999999994,593.68
1984,3,1706.0,2,0,0.98,329.73,48.900000000000006,207.15,15.67,26.67,628.1199999999999
1955,2,3509.0,4,0,1.18,232.82,456.2,91.24,65.68,102.13,948.07
1984,1,1549.0,4,1,0.87,291.72,165.6,144.36,98.24,24.56,724.48
1951,3,3630.0,4,0,1.1,343.62,108.35,175.7,18.67,47.34,693.6800000000001
1990,3,1682.0,1,1,0.93,73.57,536.2,229.82,5.0,122.525,1041.96
1983,3,1098.0,3,1,0.71,233.6,590.1,91.35,83.35,84.57,1082.97
1976,3,1264.0,2,1,0.35,433.75,108.9,129.69,0.8900000000000006,12.89,686.1199999999999
1938,2,3498.0,1,0,1.01,138.36,587.9,236.49,14.78,74.79,1052.32
1998,1,463.0000000000002,1,0,0.97,26.670000000000016,347.85,184.48,57.900000000000006,122.525,871.28
1973,2,2489.0,4,1,0.95,416.3,-16.099999999999994,132.47,12.889999999999999,34.56,580.1200000000001
1982,2,1495.0,4,1,0.58,166.7,462.3,253.27,62.900000000000006,13.780000000000001,958.9499999999999
1971,2,2739.0,4,1,1.01,482.98,123.9,93.35,-5.0,15.89,711.12
1976,3,1182.0,4,1,1.05,487.76,8.900000000000006,74.46,-3.0,-8.0,560.12
1937,3,4002.0,4,0,0.93,350.51,53.900000000000006,200.15,14.78,10.67,630.0099999999999
1948,3,3473.0,4,0,0.96,149.14,43.900000000000006,366.07,31.45,13.669999999999998,604.23
1988,3,1775.0,1,1,0.48,258.05,-11.099999999999994,261.05,28.56,27.56,564.1199999999999
1992,2,1278.0,3,1,0.71,198.37,177.8,339.73,17.56,1.7800000000000011,735.24
1956,2,3655.0,4,1,0.49,139.25,636.525,193.26,113.8,8.89,1143.65
1994,3,507.0000000000002,3,1,0.83,143.36,261.15,256.27,68.79,90.35,819.92
1966,3,3190.0,3,1,0.07999999999999996,516.21,128.9,54.00999999999999,-1.9999999999999964,1.0,698.12
1965,3,2297.0,3,0,0.5,381.07,241.7,113.8,32.34,20.45,789.36
1979,3,2454.0,3,1,0.27,480.87,94.45,81.35,4.890000000000001,-3.1099999999999994,658.45
1963,3,1805.0,4,1,0.06000000000000005,547.66,10.0,24.44999999999999,-1.9999999999999964,6.0,586.1099999999999
1974,2,2674.0,4,1,0.73,256.27,305.05,234.6,11.780000000000001,40.34,848.04
1984,3,2002.0,1,1,0.86,202.15,622.8999999999999,198.37,46.01,-5.110000000000003,1064.32
1990,1,1812.0,4,1,0.99,30.560000000000002,636.525,129.69,125.19,11.890000000000002,1803.8799999999999
1943,2,3862.0,3,0,0.57,97.35,594.55,270.05,1.8900000000000006,122.525,1087.64
1963,2,2526.0,2,1,0.92,207.15,595.1,151.14,88.35,34.34,1076.08
1962,2,2208.0,4,0,0.21999999999999997,453.53,28.349999999999994,109.02,0.8900000000000006,12.78,604.5699999999999
1987,4,1769.0,1,1,0.32999999999999996,404.3,5.0,164.92,12.889999999999999,12.89,600.0
1983,2,1578.0,3,1,0.39,369.07,107.25,161.14,35.34,9.0,681.8000000000001
1973,4,2364.0,3,1,1.11,495.338,24.450000000000003,81.46,5.0,-11.0,595.248
1968,3,2656.0,3,1,0.91,477.98,73.9,75.57,15.78,1.8900000000000006,645.12
1986,1,1426.0,4,1,0.43,151.03,364.5,269.05,40.34,52.79,877.7099999999999
1981,3,2157.0,1,1,0.24,447.64,30.0,87.24,25.56,16.56,606.9999999999999
1955,3,3533.0,4,1,0.2800000000000001,380.85,118.9,143.47,33.34,18.56,695.12
1974,3,1872.0,3,1,0.24,373.18,103.35,156.03,29.34,0.7800000000000011,662.68
1964,3,2182.0,1,1,0.18999999999999995,269.94,353.95,173.81,48.23,54.12,900.0500000000001
1948,3,3793.0,1,0,0.58,215.93,-5.550000000000011,315.06,26.45,13.780000000000001,565.6700000000001
1958,2,3081.0,4,0,0.43,315.06,57.8,165.81,37.34,35.23,611.2400000000001
1987,3,1952.0,4,1,0.41,392.85,97.25,149.14,23.67,-1.0,661.91
1943,3,4035.0,1,1,1.0,442.64,122.8,103.13,4.780000000000001,17.89,691.2399999999999
1980,3,1646.0,1,1,0.62,384.74,263.95,93.35,7.890000000000001,37.23,787.1600000000001
1955,3,3137.0,3,0,0.59,324.84,240.6,151.03,54.12,6.890000000000001,777.4799999999999
1942,3,3705.0,1,0,0.97,299.39,77.25,224.71,15.78,10.67,627.8
1983,4,1766.0,1,1,0.25,430.86,18.900000000000006,132.47,11.889999999999999,4.0,598.12
1992,2,1248.0,4,1,1.24,55.00999999999996,530.1,185.59,70.68,122.525,1016.0800000000002
1951,2,4100.0,2,1,0.68,365.29,137.8,114.02,30.45,61.68,709.24
1950,3,3121.0,1,1,0.52,326.73,422.3,138.36,11.889999999999999,13.56,912.8399999999999
1996,1,997.0,4,1,0.47,21.779999999999973,636.525,72.57,125.19,4.780000000000001,1403.7099999999998
1958,3,3410.0,4,1,0.19999999999999996,456.31,-11.099999999999994,84.35,9.780000000000001,-1.1099999999999994,538.23
1945,3,3908.0,1,0,0.39,231.82,226.15,267.16,9.780000000000001,37.12,772.0300000000001
1974,1,1657.0,1,1,0.58,338.62,-45.55000000000001,199.26,20.56,22.56,535.4499999999999
1976,4,2538.0,4,1,1.14,406.3,-30.55000000000001,147.36,17.78,13.780000000000001,554.67
1974,3,2223.0,4,1,0.83,499.54,118.35,48.120000000000005,-0.10999999999999588,11.670000000000002,677.5699999999999
1994,2,1409.0,4,1,0.14,90.35,636.525,106.02,103.13,93.13,1384.48
1969,3,1858.0,2,1,0.29,445.53,-40.0,74.68,14.78,41.01,536.0
1992,1,1572.0,4,1,0.62,187.37,325.05,237.71,34.34,74.57,859.0400000000002
1958,3,3502.0,1,1,1.0,445.75,121.7,92.35,2.8900000000000006,11.670000000000002,674.36
1973,3,2479.0,1,1,0.48,331.84,23.900000000000006,224.93,-1.1099999999999994,35.56,615.1200000000001
1964,2,3111.0,4,1,0.07999999999999996,536.88,4.449999999999989,34.34,1.8900000000000006,-8.0,569.56
1972,2,2234.0,4,0,0.53,238.49,283.4,185.59,80.57,7.670000000000002,795.7199999999999
1987,2,1248.0,4,1,0.49,202.04,268.95,124.58,56.9,122.525,779.1600000000001
1981,2,2005.0,2,1,0.84,172.59,131.15,260.27,66.68,42.23,672.9200000000001
1968,3,2407.0,4,1,0.99,510.43,19.450000000000003,78.68,-1.9999999999999964,10.0,616.56
1951,3,3265.0,1,0,0.38,55.89999999999998,427.3,300.39,55.01,98.24,936.8399999999999
1985,3,1400.0,1,1,0.94,102.01999999999998,636.525,104.13,47.01,122.525,1391.49
1980,2,1881.0,3,1,0.95,344.62,57.8,139.25,24.45,54.12,620.2400000000001
1946,2,3602.0,2,0,0.53,92.13,294.5,373.96,53.01,-3.1099999999999994,810.4899999999999
1971,3,2105.0,4,1,0.14,521.21,-60.0,53.89999999999999,-3.9999999999999964,-8.0,503.11
1943,3,3994.0,2,0,0.88,285.5,88.35,245.27,11.780000000000001,9.89,640.79
1993,2,909.0,4,1,0.79,92.35,205.6,162.81,125.19,67.9,757.37
1953,1,3843.0,4,0,1.01,201.15,127.8,142.25,112.91,106.13,690.24
1949,3,4012.0,3,0,1.04,284.83,202.25,223.82,32.34,15.56,758.8
1979,1,1769.0,2,1,0.66,287.72,187.8,209.04,25.56,36.12,746.24
1956,2,2780.0,3,1,0.21999999999999997,302.5,101.7,149.36,57.01,56.78999999999999,667.3599999999999
1965,1,2531.0,3,1,0.69,277.72,280.6,196.26,46.23,23.56,824.37
1989,3,1554.0,1,1,1.05,226.93,313.4,160.14,90.24,46.01,836.7199999999999
1973,2,1966.0,4,1,0.73,287.72,219.5,214.15,-3.9999999999999964,40.23,757.6
1956,3,2980.0,1,1,0.19999999999999996,422.3,187.8,72.68,43.12,32.34,758.24
1951,2,4274.0,3,0,0.38,186.37,564.55,179.7,27.45,75.57,1033.6399999999999
1937,2,3572.0,2,0,0.32999999999999996,288.5,211.15,142.36,59.010000000000005,43.01,744.03
1946,4,2982.0,3,0,1.0,361.29,13.900000000000006,188.37,9.889999999999999,26.67,600.12
1987,3,1987.0,4,1,1.0,275.83,636.525,178.7,3.8900000000000006,-0.10999999999999943,1121.7600000000002
1968,3,1600.0,1,1,0.06000000000000005,562.44,-45.0,24.670000000000016,3.0,5.0,550.1100000000001
1945,3,4514.0,2,0,0.59,262.27,511.75,161.03,12.889999999999999,76.46,1024.3999999999999
1940,2,3572.0,4,0,0.86,215.93,303.4,208.15,90.24,6.890000000000001,824.6099999999999
1986,2,2100.0,1,1,0.41,127.47,279.5,241.6,48.12,120.91,817.6
1938,1,4055.0,4,0,0.84,87.45999999999998,146.7,332.73,122.68999999999998,8.780000000000001,698.3599999999999
1947,3,3846.0,3,0,0.48,226.6,309.5,125.69,102.13,73.57,837.49
1970,4,2054.0,3,1,0.17000000000000004,470.2,40.0,104.91,-7.0000000000000036,0.5779999999999959,608.688
1996,2,1044.0,2,1,0.79,298.61,636.525,70.57,45.23,26.34,1221.4499999999998
1980,3,1309.0,1,1,0.97,228.71,50.0,211.04,125.19,16.89,654.0
1967,2,2377.0,4,1,1.01,486.76,18.900000000000006,73.68,13.78,-2.0,591.1199999999999
1960,2,3534.0,4,0,0.49,340.62,102.8,202.15,17.78,7.890000000000001,671.24
1980,3,1466.0,3,1,0.88,415.08,74.45,145.25,1.0,13.780000000000001,649.56
1958,2,3362.0,4,0,0.39,290.39,98.35,156.03,32.45,78.35,655.57
1962,2,3068.0,1,1,0.46,308.17,212.25,134.36,30.34,73.68,758.8000000000002
1976,3,1910.0,1,1,0.68,251.27,-1.0999999999999943,234.71,81.34999999999998,15.89,582.12
1992,2,1053.0,1,1,1.02,200.26,583.45,220.04,15.67,32.34,1051.76
1955,4,3329.0,3,0,0.93,487.09,74.45,87.35,7.780000000000001,17.89,674.56
1945,3,4168.0,3,0,0.53,319.95,132.25,229.82,5.780000000000001,-2.0,685.8
1945,3,3080.0,3,1,0.44,384.96,43.349999999999994,158.92,18.67,16.67,622.5699999999998
1992,2,1019.0,1,1,0.36,127.57999999999998,603.45,163.03,95.35,97.35,1086.76
1985,4,1890.0,4,1,1.08,177.7,-45.0,328.84,36.23,35.23,533.0
1974,4,2386.0,3,1,0.85,458.31,94.45,107.91,5.890000000000001,7.0,673.56
1990,1,1899.0,2,1,1.19,58.789999999999964,220.05,280.72,37.34,122.525,759.9300000000001
1975,2,1998.0,4,1,0.25999999999999995,405.3,83.9,161.03,7.0,8.89,666.12
1957,3,3638.0,1,0,1.0,415.3,182.8,134.36,3.0,23.78,759.24
1943,1,3865.0,3,0,0.58,266.05,3.9000000000000057,231.82,19.56,68.79,590.12
1956,3,3008.0,4,1,0.83,346.4,117.25,149.36,30.56,32.23,675.8
1949,4,3681.0,1,1,0.37,360.18,18.349999999999994,153.03,21.67,16.56,569.7899999999998
1949,3,2923.0,1,1,0.78,388.85,138.35,119.8,41.12,13.56,701.68
1953,2,2544.0,1,1,0.76,361.29,197.25,161.14,14.67,18.45,752.8
1954,4,2899.0,4,0,0.94,281.61,275.05,183.59,46.23,16.56,803.0400000000001
1991,3,1268.0,3,1,0.63,199.15,167.8,296.39,53.11999999999999,14.78,731.24
1989,1,1341.0,4,1,0.95,43.34000000000003,191.15,161.14,125.19,122.525,758.92
1954,3,3610.0,1,0,1.11,502.65,-35.55000000000001,59.78999999999999,5.890000000000001,5.780000000000001,538.56
1965,3,2201.0,4,1,1.09,491.76,-15.550000000000011,87.46,9.889999999999999,-5.110000000000003,568.4499999999999
1965,3,2106.0,3,1,0.18999999999999995,450.53,138.35,63.68000000000001,10.889999999999999,52.23,715.68
1967,4,2634.0,4,1,0.07000000000000006,533.99,75.0,40.12000000000002,3.0,4.0,656.11
1946,4,3994.0,4,0,0.17999999999999994,459.42,133.9,119.91,-1.0,7.890000000000001,720.12
1962,3,3200.0,3,1,0.94,414.41,13.900000000000006,111.91,50.12,23.78,614.12
1943,3,4284.0,4,0,1.04,235.49,-25.55000000000001,310.28,11.670000000000002,6.670000000000002,538.56
1954,3,3295.0,1,0,1.01,442.86,38.900000000000006,125.69,7.780000000000001,4.890000000000001,620.12
1953,2,3191.0,4,1,1.02,290.5,162.25,217.82,23.67,14.56,708.7999999999998
1988,1,1072.0,4,1,1.03,191.59,-11.099999999999994,230.71,7.890000000000001,122.525,567.1200000000001
1994,3,1697.0,3,1,0.83,120.80000000000001,127.25,279.72,103.13,59.79,690.6899999999999
1945,2,3457.0,4,0,0.5,196.37,246.15,262.16,50.12,37.12,791.9200000000001
1972,3,2912.0,4,1,0.13,532.88,-35.55000000000001,28.340000000000003,10.889999999999999,2.8900000000000006,539.4499999999999
1957,3,3349.0,4,1,0.46,396.41,128.9,142.25,6.780000000000001,21.78,696.12
1964,3,3267.0,3,1,0.51,283.83,165.6,162.81,24.56,76.68,713.48
1990,2,1277.0,2,1,0.25,82.57,636.525,206.26,11.780000000000001,117.8,1331.36
1963,1,3375.0,4,1,0.17000000000000004,400.52,222.25,117.69,17.67,27.56,785.6899999999999
1958,2,3371.0,4,1,0.86,227.71,9.449999999999989,211.15,76.57,82.68,607.56
1956,3,3147.0,4,1,0.57,281.61,58.900000000000006,240.6,32.45,24.56,638.12
1974,3,2065.0,4,1,1.02,392.63,49.45,168.81,8.779999999999998,2.8900000000000006,622.56
1958,2,2726.0,4,1,1.03,392.85,-16.099999999999994,149.14,10.780000000000001,31.45,568.12
1965,2,2502.0,1,1,0.95,467.2,40.0,89.46,11.670000000000002,10.67,618.9999999999999
1984,3,1924.0,1,1,0.94,109.91,19.450000000000003,377.07,74.67999999999999,39.45,620.5600000000001
1977,3,2327.0,2,1,0.93,473.98,44.45,85.35,4.890000000000001,-5.0,603.6700000000001
1943,4,3946.0,4,0,0.93,287.61,264.5,177.7,28.56,53.23,811.5999999999999
1950,3,3560.0,1,0,0.97,228.71,171.7,298.5,19.56,4.890000000000001,723.3599999999999
1944,4,3771.0,1,0,0.77,186.59000000000003,141.15,314.17,28.45,18.56,688.9200000000001
1945,3,3393.0,4,0,0.44,337.62,63.349999999999994,206.15,5.780000000000001,-2.110000000000003,610.79
1945,2,3275.0,4,0,1.14,83.45999999999998,481.75,207.26,125.19,84.35,990.2900000000001
1973,2,2914.0,4,1,0.93,464.31,123.35,58.78999999999999,23.67,26.56,696.6799999999998
1987,3,1309.0,3,1,0.78,114.01999999999998,363.95,324.84,80.57,18.78,902.1599999999999
1993,1,1119.0,4,1,0.21999999999999997,62.00999999999999,636.525,137.36,22.45,90.24,1716.7600000000002
1957,1,3136.0,4,0,1.09,263.94,166.15,187.59,65.9,40.34,723.9200000000001
1960,2,2723.0,4,0,0.20999999999999996,319.17,423.4,126.69,13.67,74.68,957.6099999999999
1990,3,1828.0,2,1,0.52,150.25,348.95,306.39,46.12,32.45,884.16
1949,2,3270.0,4,1,0.55,307.17,349.5,117.8,38.23,52.9,865.6
1945,3,3053.0,4,0,0.98,239.71,45.0,186.37,125.19,12.67,628.0
1945,2,3417.0,1,0,1.1,113.69,636.525,205.04,11.670000000000002,100.91,1124.76
1989,3,1418.0,4,0,0.43,128.58,593.45,212.04,89.23999999999998,13.56,1036.8700000000001
1991,3,1461.0,4,1,0.73,192.59,133.9,304.17,34.34,53.11999999999999,718.1200000000001
1942,2,4301.0,4,0,0.48,132.47,501.75,224.93,125.19,26.67,1021.4000000000001
1942,2,3838.0,1,0,0.94,179.7,281.15,310.17,52.12,-0.21999999999999886,822.92
1972,3,1999.0,1,1,0.06000000000000005,540.1,69.45,38.230000000000004,4.890000000000001,-5.110000000000003,647.5600000000001
1955,3,3385.0,3,1,0.94,320.06,202.25,198.15,26.45,16.89,763.8
1998,1,358.0,4,0,0.27,81.45999999999998,636.525,156.14,117.91,29.67,1444.28
